p_laptopcatentryId_25
3074457345619562318,3074457345618920318,907662,3074457345618890320,1173668,1173669,1173661,3074457345619591820,1321651,1366651,907682,640655,907692,594151,3074457345619288320,3074457345618510326,1165157,1485151,590651,907695,839158,810151,3074457345618707819,3074457345619300819,1079151
1042154,1023165,3074457345618613336,996163,996166,1075671,3074457345619186319,1216186,1612662,871436,3074457345619284327,1224160,3074457345618903322,842153,1616698,1470673,1447154,3074457345618604824,871454,3074457345619703824,1137173,3074457345619432825,1209168,1782155,3074457345619134827
3074457345618721829,1126666,3074457345618773327,3074457345618882822,871345,1154664,1669164,1218173,1139652,836243,3074457345619498823,1050656,1050658,1644156,3074457345619703825,626162,1156163,3074457345619425324,1216172,1482169,1145679,1023166,541694,3074457345619314825,3074457345619209829
903589,863158,1086696,903639,903675,3074457345619705328,903759,1759154,903780,3074457345618741326,3074457345619669329,3074457345619432831,1027656,3074457345619323325,3074457345619475824,903537,3074457345618537826,3074457345619705325,741154,1619654,903737,1291165,903546,1047673,3074457345618613346
3074457345619267837,1126668,1287654,871356,3074457345619429819,3074457345619253822,945163,3074457345619314824,836231,3074457345619388829,809154,3074457345619374838,3074457345618932322,903656,1216185,871323,1021663,871483,1294660,1012658,3074457345619703828,1023167,903533,871332,3074457345619411819
3074457345619224820,716155,836217,1218174,3074457345618490831,1099168,1458176,3074457345619284335,3074457345619662321,809156,549656,1218188,1209171,775661,903631,871481,3074457345618575856,3074457345618498329,903657,3074457345619425325,1161654,1585152,1083652,3074457345619705327,3074457345619134824
3074457345619374836,3074457345619676340,1099164,3074457345618507827,1216181,903798,3074457345619285328,3074457345619703826,893154,1045188,3074457345619669328,3074457345619577820,903554,903661,1045192,1753660,871347,903660,3074457345618861323,3074457345618507826,1169166,1063153,1012659,903528,809155
1084653,3074457345619272318,3074457345619270329,865652,1062152,3074457345619591818,721151,3074457345619656328,3074457345619272327,907665,1350153,907654,1208652,3074457345618920326,719651,1150161,1796151,3074457345619143823,907659,1173681,3074457345619203825,3074457345618707818,790654,1079152,1582154
3074457345619374321,1527156,836207,1616704,3074457345618741325,828155,903720,3074457345619267831,1291172,1099169,1216179,1086689,1597656,3074457345619209826,3074457345618565340,1594659,3074457345619600829,1307656,3074457345619374837,3074457345619267836,1458175,3074457345619623326,871326,1216178,1520156
3074457345619676332,871386,1045195,1216176,3074457345619323323,3074457345619037319,1512152,3074457345618624335,1312158,1218176,3074457345619588822,1099172,1045184,3074457345618820819,871390,1759153,903749,3074457345618817319,1470675,1218178,1024156,1020161,903604,3074457345619560335,3074457345618721831
716154,1729159,1056652,3074457345618879319,903786,3074457345618932325,903567,1669163,3074457345619720321,903525,3074457345619334832,1099170,3074457345618862331,1770153,3074457345619616323,597652,3074457345619132824,773652,903739,3074457345618575843,1671656,3074457345618565336,1294658,903489,3074457345619516347
903627,861658,1458167,3074457345618944321,3074457345618741324,1622659,3074457345619323324,3074457345619337327,3074457345618575862,3074457345618721837,1176160,1037161,3074457345619475825,3074457345619410819,743665,1086692,775665,1126663,3074457345619246823,903630,871463,3074457345619404321,1224165,1345691,1045176
871456,1086677,1454655,1594660,903626,1020157,3074457345619498826,626157,3074457345618882823,1216175,1346656,3074457345618490826,871368,3074457345619432827,3074457345618835324,3074457345619457323,903562,3074457345619328831,775666,1020159,3074457345618856336,3074457345619284332,1141158,3074457345619341327,1023168
3074457345619626339,3074457345619374322,903584,3074457345619555324,1266163,1390652,1382158,1086678,3074457345619044822,3074457345619341333,925703,903713,1137170,3074457345618810827,3074457345619303840,836241,3074457345619328828,3074457345619132829,1671655,3074457345618802320,3074457345619488819,903495,1047672,903678,1037160
1582152,3074457345618510325,907672,907658,3074457345619143819,3074457345618740318,1165156,3074457345618775822,330151,3074457345619573822,3074457345618997319,3074457345618830821,1522151,3074457345618816820,1173651,1208657,3074457345619521820,998651,3074457345619275820,839179,1387151,810156,1150157,1173654,3074457345619541821
3074457345619615822,903608,3074457345619119825,3074457345618862333,3074457345619665319,1345684,3074457345618854356,903721,1099167,925702,1398152,1176164,1099171,1209170,3074457345619623327,1086694,3074457345618565337,958656,1382157,3074457345619267835,3074457345619616321,1021662,1153153,3074457345619697319,3074457345618490830
1037164,3074457345619571330,1648652,676653,3074457345619374829,1075682,3074457345619323327,3074457345619615821,3074457345619303839,1075686,3074457345618975319,1616700,1086691,3074457345619343322,3074457345618730822,3074457345618753831,1644155,3074457345619209824,836211,344651,3074457345619402836,1461652,3074457345619669334,1075678,1289153
3074457345619449330,903625,871348,3074457345619638319,3074457345619057820,3074457345619425322,3074457345618479321,3074457345618575847,1616696,3074457345619669331,3074457345618898823,3074457345618932323,3074457345618660318,1177156,3074457345619595820,3074457345618773325,836238,903565,1005657,3074457345618565339,1177155,1335652,3074457345619637319,1747657,836199
